Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
79ef85aca28b5da734f174b439536c44;03/11/2023;03/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$400,00;;;;0;0;0;0;0;0;0;0;0;0
02195428798d788961dd2ffa73f4ab1c;03/11/2023;03/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cdf730b9c454806d6236bb66fdc0a2d3;03/11/2023;03/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AM;DPF/TBA/AM                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;1;0;0;0;0;0;0
1dfed445d3b7716fdf184abb65a45a46;03/11/2023;03/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AM;DPF/TBA/AM                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.751,00;;;;0;0;0;1;0;0;0;0;0;0
acaeaba2d1a0d7d9ff7fe68fdc858b24;03/11/2023;03/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$452,26;;;;0;0;0;0;0;0;0;0;0;0
8a374fefefc5ec3c687887d6423b015a;03/11/2023;03/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c4a96fb12ce73087d24e73c5bded5d59;02/10/2023;02/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
15b082b2c4b82f8ab815ee909bb80639;02/11/2023;02/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;0;R$1.666.000,00;;;;0;0;0;0;0;0;0;0;0;0
82ca41139993b9933b67366d79633fa4;02/11/2023;02/11/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/PBU/RO                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;1;0;1;0;0;0;0;0;0
54dda345fa80803addc851c6c11b0e51;02/11/2023;02/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e4e7f7330e8e8ed3516813d09b5a0169;02/11/2023;02/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$68.029,00;;;;0;0;0;0;0;0;0;0;0;0
09bf20726431fc5cb53a6b630f14bd22;02/11/2023;02/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;DPF/EPA/AC                                                      ;Nao;Peru                                                                                                                            ;1;0;0;0;R$7.590,00;;;;0;0;0;0;0;0;0;0;0;0
f6b5d4dd7645731a9a6996cfec1391c3;02/11/2023;02/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7c6589b90def5a20ad29c76e438461ac;02/11/2023;02/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$11.000,00;;;;0;0;0;0;0;0;0;0;0;0
06a4d2f788a4a1529ba74a72352eb6f4;02/11/2023;02/11/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;RS;DPF/UGA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
39e9e5e92991945be325572956a17b1e;02/11/2023;02/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;2;0;0;0;R$5.287,30;;;;0;0;0;0;0;0;0;0;0;0
65b424c9958e97477ee2085693d2c495;03/11/2023;02/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$24.079,00;;;;0;0;0;0;0;0;0;0;0;0
642fde7d4df9c8ece4b345d708682ce7;06/11/2023;02/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SCS/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
