Checksum Id Operacao,Data do Inicio,Data da Deflagracao,Tipo de Operacao,Area,Sigla Unidade Federativa,Sigla Unidade Institucional,Atuacao em Territorio Indigena,Atuacao em Territorio de Fronteira,Qtd Prisao em Flagrante,Qtd Prisao Preventiva,Qtd Prisao Temporaria,Qtd Mandado de Busca e Apreesao,Qtd Valores Apreendidos,Qtd Valores Apreendidos i11,Qtd Valores Descapitalizados,Qtd Prejuizos Causados a Uniao,Proib Ausentar Comarca,Proib Acesso ou Freq,Comparecimento Juizo,Qtd Fianca,Qtd Internacao Prov,Proib Contato,Mand Jud Caut Assec,Recol Domic Noturno,Susp Ex Func Pub A E,Monit Eletronica,Id Operacao
f9e1f4b6c9f88cafdbf7878e8e7c4002,19/01/2023,17/02/2023,Operacao Especial,Tráfico de Drogas                                                                                                               ,AC,DPF/CZS/AC                                                      ,Nao,Peru                                                                                                                            ,0,0,0,4,"R$22.000,00",,,,0,0,0,0,0,0,0,0,0,0,
145820b8b519a60ff94f3536c837716f,02/02/2023,17/02/2023,Operacao Comum   ,Crimes Contra o Patrimônio                                                                                                      ,MA,SR/PF/MA                                                        ,Nao,                                                                                                                                ,0,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
3583ab15a4a66f875011526015ce1ba4,13/02/2023,17/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,DPF/GRA/PR                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$5.557.164,00",,,"R$20.666.250,00",0,0,0,0,0,0,0,0,0,0,
b97fffc285f450059fa7838ca653ff23,17/02/2023,17/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,RO,GISE/CGPRE/RO                                                   ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ef6ab91f7611233a4970834fb57e19b5,17/02/2023,17/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,RS,DPF/RGE/RS                                                      ,Nao,Uruguai                                                                                                                         ,2,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
6b1814545fc39b5ce17ee3b5bb91eb89,17/02/2023,17/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MS,DPF/DRS/MS                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$14.737,00",,,,0,0,0,0,0,0,0,0,0,0,
52f2bc00abd82723b067200c80ac06a5,17/02/2023,17/02/2023,Operacao Simples ,Crimes Contra o Patrimônio                                                                                                      ,RS,DPF/SMA/RS                                                      ,Nao,                                                                                                                                ,1,0,0,0,"R$6.713,00",,,,0,0,0,0,0,0,0,0,0,0,
c3e48269d28fe50ac5b4fc8dc9f0ad7d,17/02/2023,17/02/2023,Operacao Comum   ,Tráfico de Drogas                                                                                                               ,RS,DPF/PFO/RS                                                      ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
7e4d5db053826a6096a227979ba78f65,17/02/2023,17/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,DPF/LDA/PR                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$64.304,00",,,,0,0,0,0,0,0,0,0,0,0,
2549a06a9e3556ebc9ac6433959a1e5a,17/02/2023,17/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,RS,DPF/JGO/RS                                                      ,Nao,Uruguai                                                                                                                         ,0,0,0,0,"R$1.240,00",,,"R$744,00",0,0,0,0,0,0,0,0,0,0,
aef76e4e1d8adbe2fd95e03f6a126b57,17/02/2023,17/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MS,DPF/PPA/MS                                                      ,Nao,Paraguai                                                                                                                        ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
c30a32a43706d5d28559d27287325f84,17/02/2023,17/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,DPF/GRA/PR                                                      ,Nao,Paraguai                                                                                                                        ,0,0,0,0,"R$2.622.859,00",,,"R$8.454.375,00",0,0,0,0,0,0,0,0,0,0,
0ab7fc247d391d461677393dadaf9b78,17/02/2023,17/02/2023,Operacao Comum   ,Tráfico de Drogas                                                                                                               ,SP,DPF/PDE/SP                                                      ,Nao,                                                                                                                                ,3,0,0,0,"R$57.291,00",,,,0,0,0,0,0,0,0,0,0,0,
f13ff0802a73f0698416da6429ab7252,17/02/2023,17/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,MS,SR/PF/MS                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
bbe2ca8f1e70a8ae7d7928cc8382903f,17/02/2023,17/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,MS,SR/PF/MS                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
a909b8ff162378e3a767269791c5aaea,17/02/2023,17/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,AM,DPF/TBA/AM                                                      ,Nao,Colômbia                                                                                                                        ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
74027ce4fb73260dc53615c79181d431,17/02/2023,17/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,AC,DPF/CZS/AC                                                      ,Nao,Peru                                                                                                                            ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
2112b7d07c19c274751310828cd64923,17/02/2023,17/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,RR,SR/PF/RR                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
9dc6932a5afd5bb90336b452e502dbe2,17/02/2023,17/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,PE,SR/PF/PE                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ad6cee16110cca0fa1d6ad74ca8f1c18,17/02/2023,17/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MG,SR/PF/MG                                                        ,Nao,                                                                                                                                ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
bf68835edddfe906268fd3fb41c36cc9,17/02/2023,17/02/2023,Operacao Comum   ,Tráfico de Drogas                                                                                                               ,MT,DPF/BRG/MT                                                      ,Nao,Paraguai                                                                                                                        ,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
22a8e8e6b1123816367a1d64b374d4a3,17/02/2023,17/02/2023,Operacao de Apoio,Crimes Contra Direitos Humanos                                                                                                  ,MG,SR/PF/MG                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
9b06c290e92cdb39f68f6581921c56e9,24/02/2023,17/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,MS,DPF/TLS/MS                                                      ,Nao,                                                                                                                                ,0,0,0,2,,,,,0,0,0,0,0,0,0,0,0,0,
f599b4c177e4fbd89ca8df3b801c3272,09/03/2023,17/02/2023,Operacao Comum   ,Tráfico de Drogas                                                                                                               ,MG,SR/PF/MG                                                        ,Nao,Paraguai                                                                                                                        ,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
974543f08224352659c5a27b4408ba8f,11/05/2023,17/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,MG,DPF/IPN/MG                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
3571ab7ebdffa3c72cfbc1a6019fe077,27/02/2020,16/02/2023,Operacao Especial,Crimes Financeiros                                                                                                              ,PB,SR/PF/PB                                                        ,Nao,                                                                                                                                ,0,0,0,16,"R$22.939.406,00",,"R$22.019.000,00",,0,0,0,0,0,0,2,0,0,0,
455d7016a72187cc9afc309ed4a142a5,19/01/2022,16/02/2023,Operacao Especial,Tráfico de Drogas                                                                                                               ,AM,SR/PF/AM                                                        ,Nao,Venezuela                                                                                                                       ,0,5,0,7,"R$36.401,00",,,,0,0,0,0,0,0,0,0,0,0,
eec0bd4e26630d40fd0d291fb23354aa,08/02/2022,16/02/2023,Operacao Comum   ,Crimes de Corrupção                                                                                                             ,GO,SR/PF/GO                                                        ,Nao,                                                                                                                                ,0,0,0,2,,,,"R$1.500.000,00",0,0,0,0,0,0,0,0,0,0,
d037b7e2852f79738930ce6c850e326e,01/04/2022,16/02/2023,Operacao Comum   ,Crimes de Ódio e Pornografia Infantil                                                                                           ,BA,DPF/ILS/BA                                                      ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
1632dd4827d32746a61b6903fce89e49,02/09/2022,16/02/2023,Operacao Especial,Fraudes Bancárias                                                                                                               ,DF,NUFBAN/DRCC/CGFAZ/DICOR/PF                                      ,Nao,                                                                                                                                ,0,0,0,13,"R$28.600,00",,,,0,0,0,0,0,0,0,0,0,0,
9cbcb6bba56eaed90bc89e47061cf81c,16/09/2022,16/02/2023,Operacao Especial,Crimes de Corrupção                                                                                                             ,AC,DPF/CZS/AC                                                      ,Nao,Peru                                                                                                                            ,1,0,0,14,"R$69.700,00",,,,0,0,0,0,0,0,0,0,0,0,
187d89ae562d7238ada064add0eb2a7d,22/11/2022,16/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,MG,DPF/MOC/MG                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
0807f683e88d6d75f1dc152fd35ad613,02/01/2023,16/02/2023,Operacao Especial,Crimes de Ódio e Pornografia Infantil                                                                                           ,SC,DPF/JVE/SC                                                      ,Nao,                                                                                                                                ,1,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
bab54eb56e2cad3b58370530a3baac35,18/01/2023,16/02/2023,Operacao Especial,Crimes Contra Direitos Humanos                                                                                                  ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
38d5ababa45436d6149d3750efc88f3b,03/02/2023,16/02/2023,Operacao Comum   ,Crimes de Corrupção                                                                                                             ,MA,SR/PF/MA                                                        ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,1,0,1,0,0,
fd7ee0c4152ad82daf2b9cc038c005c6,07/02/2023,16/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,PR,SR/PF/PR                                                        ,Nao,                                                                                                                                ,1,0,0,0,"R$2.500,00",,,,0,0,0,0,0,0,0,0,0,0,
c6a93edd9967f8bd926adde5dca15870,16/02/2023,16/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,GO,DPF/JTI/GO                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
07d4ec3202d2b1d25d26a6071101eec0,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
a61cdf164dffa9ea939fd66332287bc2,16/02/2023,16/02/2023,Operacao Comum   ,Tráfico de Drogas                                                                                                               ,AP,SR/PF/AP                                                        ,Nao,                                                                                                                                ,2,0,0,12,"R$6.500,00",,"R$1.035.000,00",,0,0,0,2,0,0,0,0,0,0,
951fa1c9c4aced52dc285af21865846f,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
66b1f7d95cb1acb3a8ec728b274a2d7b,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
205cc45cedbc6a482d96f8d068845c05,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
3e069f66d2566e7fcb05071ddfcf8663,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ed9589f34c27a9b50a72f4840e51e472,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,PI,SR/PF/PI                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
71b42dc7836c9405ee56c6a93ab9bf57,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,MS,DPF/DRS/MS                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$265.912,00",,,,0,0,0,0,0,0,0,0,0,0,
1c98c0a05cebe456709ddc8d56e85593,16/02/2023,16/02/2023,Operacao Simples ,Tráfico de Armas                                                                                                                ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
c57c2c5a4588df7f3833363371ce0a01,16/02/2023,16/02/2023,Operacao de Apoio,Crimes Financeiros                                                                                                              ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ae709777bdfc9e9bc3eb186bebd223c9,16/02/2023,16/02/2023,Operacao de Apoio,Crimes Financeiros                                                                                                              ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ac49e4061fbc0c9be62351a6bd5e5c23,16/02/2023,16/02/2023,Operacao de Apoio,Fraudes Bancárias                                                                                                               ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ae7dc7ba5a819a556cc5f6efe19b5162,16/02/2023,16/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
2b8cc39bc70cd403574040acfbf3553e,16/02/2023,16/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,AC,SR/PF/AC                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
c9805ae7564dde2f8ae63cb64b1f9c9e,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,DPF/LDA/PR                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$256.011,00",,,,0,0,0,0,0,0,0,0,0,0,
511bccf59c39f3a2bb87057908dc708a,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,BA,DPF/JZO/BA                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
9987bd9d7044653cbfdc52c6bc76f81b,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,AC,DPF/EPA/AC                                                      ,Nao,Bolívia                                                                                                                         ,0,0,0,0,"R$1.072,00",,,,0,0,0,0,0,0,0,0,0,0,
1209d54815543799b39644f1b82a7d00,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PE,SR/PF/PE                                                        ,Nao,                                                                                                                                ,0,0,0,0,"R$5.465,00",,,,0,0,0,0,0,0,0,0,0,0,
7051c44a572bd9323bc7ed5152613fc6,16/02/2023,16/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MS,DPF/PPA/MS                                                      ,Nao,Paraguai                                                                                                                        ,2,0,0,0,"R$2.640,00",,,,0,0,0,0,0,0,0,0,0,0,
6e89f0dd5b2cf4e8e500233671bde237,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,DPF/GRA/PR                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$815.020,00",,,"R$2.348.437,00",0,0,0,0,0,0,0,0,0,0,
bd4696e26ba0d4121bc5cc1e9a3364c8,16/02/2023,16/02/2023,Operacao Especial,Tráfico de Drogas                                                                                                               ,MS,DPF/TLS/MS                                                      ,Nao,                                                                                                                                ,1,2,0,2,"R$5.432,00",,,,0,0,0,0,0,0,0,0,0,0,
31ae3f047123862127cb4de45b12530a,16/02/2023,16/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MS,DPF/CRA/MS                                                      ,Nao,Bolívia                                                                                                                         ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
840fb9302f86b6fa33d3dd63f3b48caa,16/02/2023,16/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MS,DPF/CRA/MS                                                      ,Nao,Bolívia                                                                                                                         ,0,0,0,0,"R$3.353,00",,,,0,0,0,0,0,0,0,0,0,0,
1f89a6014e659ecc77ec21b090eb5cbc,16/02/2023,16/02/2023,Operacao Simples ,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,MG,DPF/MOC/MG                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$125.986,00",,,,0,0,0,0,0,0,0,0,0,0,
7b465fbfd0590e4b2c1af463c3b7ec7b,16/02/2023,16/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
f94cad122a84dd9c7b1029e9bb5dcacf,16/02/2023,16/02/2023,Operacao Especial,Crimes Contra o Patrimônio                                                                                                      ,RJ,SR/PF/RJ                                                        ,Nao,                                                                                                                                ,0,7,0,0,"R$291.076,00",,,,0,0,0,0,0,0,0,0,0,0,
cd2b7e5d7fcbde490aeaee687dba4e89,16/02/2023,16/02/2023,Operacao Simples ,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,RS,DPF/LIV/RS                                                      ,Nao,Uruguai                                                                                                                         ,0,0,0,0,"R$1.465,00",,,,0,0,0,0,0,0,0,0,0,0,
0c51a37492e70b72b9c73aed0be65260,16/02/2023,16/02/2023,Operacao de Apoio,Crimes da Alta Tecnologia                                                                                                       ,MA,SR/PF/MA                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
c38399695b7789855c11fd9499f3e038,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,SR/PF/PR                                                        ,Nao,                                                                                                                                ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
f70999467cbfb04662bb12bec3a28da2,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,SP,DPF/STS/SP                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$36.995,00",,,"R$31.445,00",0,0,0,0,0,0,0,0,0,0,
bccd627922c3ac39782cb675ed4c1bcd,16/02/2023,16/02/2023,Operacao Simples ,Crimes Fazendários                                                                                                              ,PR,DPF/GPB/PR                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
4d7ec02c59b59a5d840d5c2753927c4f,16/02/2023,16/02/2023,Operacao Comum   ,Crimes de Ódio e Pornografia Infantil                                                                                           ,SC,DPF/JVE/SC                                                      ,Nao,                                                                                                                                ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
861622528e9a231b3d7d3c005cbb9d32,16/02/2023,16/02/2023,Operacao de Apoio,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,MT,SR/PF/MT                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
406ac8aa9c80be06aebddcc2407a8680,16/02/2023,16/02/2023,Operacao Simples ,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,AC,DPF/CZS/AC                                                      ,Nao,Peru                                                                                                                            ,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
b329c0420622b683c869953681c0f3f1,16/02/2023,16/02/2023,Operacao de Apoio,Tráfico de Drogas                                                                                                               ,MT,SR/PF/MT                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
24a22617f6685cb04fa6e36d7d65d0b9,16/02/2023,16/02/2023,Operacao de Apoio,Crimes Contra Direitos Humanos                                                                                                  ,MG,SR/PF/MG                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
d74af2cff0a8df34ec7234a8fbe4144e,16/02/2023,16/02/2023,Operacao de Apoio,Crimes Fazendários                                                                                                              ,MG,SR/PF/MG                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ca546700510acd9d4e1e78b6912bbd42,16/02/2023,16/02/2023,Operacao de Apoio,Crimes de Corrupção                                                                                                             ,AC,SR/PF/AC                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
f49967eded70770fa6fb16cecdecd04e,24/02/2023,16/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,MG,DPF/IPN/MG                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$2.000,00",,,,0,0,0,0,0,0,0,0,0,0,
8daee3f0920e09d1d974db673eec47ec,28/02/2023,16/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,DF,SR/PF/DF                                                        ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
8015a17d62eff89866248ab482705734,02/03/2023,16/02/2023,Operacao Especial,Crimes Fazendários                                                                                                              ,CE,SR/PF/CE                                                        ,Nao,                                                                                                                                ,0,1,0,5,,,,,0,0,0,0,0,0,0,0,0,0,
e3c5a2c6b6a78a9b57e604a42bbc602c,10/06/2023,16/02/2023,Operacao Simples ,Tráfico de Armas                                                                                                                ,PB,DPF/PAT/PB                                                      ,Nao,                                                                                                                                ,1,0,0,2,"R$11.286,00",,,,0,0,0,0,0,0,0,0,0,0,
383039867253008a2329c2dd81692a8e,30/09/2021,15/02/2023,Operacao Especial,Crimes Contra o Patrimônio                                                                                                      ,MS,DPF/PPA/MS                                                      ,Nao,Paraguai                                                                                                                        ,0,0,1,2,"R$2.486,00",,,,0,0,0,0,0,0,0,0,0,0,
93944f4f9bf3d0899caa71f26b4860d5,03/05/2022,15/02/2023,Operacao Especial,Crimes de Ódio e Pornografia Infantil                                                                                           ,AP,SR/PF/AP                                                        ,Nao,                                                                                                                                ,0,0,0,1,"R$4.000,00",,,,0,0,0,0,0,0,0,0,0,0,
1ad0a972c74b875d3548b118deaeda68,22/08/2022,15/02/2023,Operacao Especial,Crimes de Ódio e Pornografia Infantil                                                                                           ,AP,SR/PF/AP                                                        ,Nao,                                                                                                                                ,1,0,0,1,"R$500,00",,,,0,0,0,0,0,0,0,0,0,0,
6661328011bcf13ff115ec40587f1f53,03/01/2023,15/02/2023,Operacao Especial,Tráfico de Drogas                                                                                                               ,SP,DPF/CAS/SP                                                      ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
ae7ba4c94ae5961a027c4fb17347a629,16/01/2023,15/02/2023,Operacao Especial,Tráfico de Drogas                                                                                                               ,RS,DPF/SMA/RS                                                      ,Nao,                                                                                                                                ,0,0,0,6,,,,,0,0,0,0,0,0,0,0,0,0,
63da3a573df6913ac75fcc69189ce618,17/01/2023,15/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
590dc56936edd9ea75b0a4349888c1c4,03/02/2023,15/02/2023,Operacao Especial,Crimes Fazendários                                                                                                              ,RS,DPF/PFO/RS                                                      ,Nao,                                                                                                                                ,0,0,0,1,"R$1.000,00",,,,0,0,0,0,0,0,0,0,0,0,
b0be3bed310fce82c5a882410aab2bed,03/02/2023,15/02/2023,Operacao Especial,Crimes Fazendários                                                                                                              ,RS,DPF/PFO/RS                                                      ,Nao,                                                                                                                                ,0,0,0,1,"R$1.000,00",,,,0,0,0,0,0,0,0,0,0,0,
def9e45f1f54c221e986fc8c903e244e,08/02/2023,15/02/2023,Operacao Comum   ,Crimes Fazendários                                                                                                              ,TO,SR/PF/TO                                                        ,Nao,                                                                                                                                ,0,0,0,5,,,,,0,0,0,0,0,0,0,0,0,0,
35212a08d0cdf9880336376c9a25a5f4,13/02/2023,15/02/2023,Operacao Comum   ,Crimes Contra Direitos Humanos                                                                                                  ,MG,DPF/VAG/MG                                                      ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
afdbf04da1eeb732903a0af1ef5eeccd,15/02/2023,15/02/2023,Operacao de Apoio,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,SP,SR/PF/SP                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
b933c14644968f190e39b817b797a8b6,15/02/2023,15/02/2023,Operacao de Apoio,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,SP,DPF/SOD/SP                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
5b8430537634af71cb8969930106c906,15/02/2023,15/02/2023,Operacao de Apoio,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,SP,DPF/SOD/SP                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
4ed839f84b3ee7a33d11bca7cadedf10,15/02/2023,15/02/2023,Operacao de Apoio,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,SP,DPF/CAS/SP                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
5632be89532307bd6bc45fac2f7e7109,15/02/2023,15/02/2023,Operacao Especial,Crimes de Ódio e Pornografia Infantil                                                                                           ,CE,SR/PF/CE                                                        ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
dcdfa48a77fd3c4404df99fa246c851b,15/02/2023,15/02/2023,Operacao de Apoio,Crimes Financeiros                                                                                                              ,BA,DPF/PSO/BA                                                      ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
86d2641cf8c4473a96c6bbbaaa245f75,15/02/2023,15/02/2023,Operacao de Apoio,Tráfico de Armas                                                                                                                ,MG,SR/PF/MG                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
74437e6672edf9ddc0a10b90f1612205,15/02/2023,15/02/2023,Operacao de Apoio,Tráfico de Armas                                                                                                                ,MG,SR/PF/MG                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
a205a059edee18fc4ca1df98463c7961,15/02/2023,15/02/2023,Operacao Comum   ,Crimes de Corrupção                                                                                                             ,PA,DPF/ATM/PA                                                      ,Nao,                                                                                                                                ,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,
4870490b4e50508ce636c4e3ba4f1eb9,15/02/2023,15/02/2023,Operacao de Apoio,Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ,GO,SR/PF/GO                                                        ,Nao,                                                                                                                                ,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
ea20568ba7ab0c0ef689bf9c535dbd30,15/02/2023,15/02/2023,Operacao Simples ,Tráfico de Drogas                                                                                                               ,MS,DPF/DRS/MS                                                      ,Nao,                                                                                                                                ,0,0,0,0,"R$283.540,00",,,,0,0,0,0,0,0,0,0,0,0,
